gene_symbol,log2fc,pvalue,padj,diffexpressed,is_purinergic,purinergic_category,is_mitochondrial,mito_category,mito_complex,is_crosstalk,top_hallmark
CRLF1,1.5799610819617278,4.42174694309648e-6,4.42174694309648e-6,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105369401,0.2800751045569647,1.1819472181041549e-5,1.1819472181041549e-5,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ZNF705D,0.03362386356589769,6.688616689479954e-5,6.688616689479954e-5,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
PPIAP30,0.19374020873420425,6.756927609732384e-5,6.756927609732384e-5,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
IGF1,0.5988023367166424,1.480595494697721e-4,1.480595494697721e-4,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105376311,0.2738795246384915,1.7560416646886465e-4,1.7560416646886465e-4,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MELK,-0.6200295313313321,2.2546964404051735e-4,2.2546964404051735e-4,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
HLX-AS1,0.6932896504008906,2.3881029252541296e-4,2.3881029252541296e-4,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SCARA3,-0.5674080689725323,2.912958039949899e-4,2.912958039949899e-4,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SLC22A17,0.2698443702179489,2.9432510045310104e-4,2.9432510045310104e-4,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
COL22A1,-3.1758011610384886,3.3976365847126176e-4,3.3976365847126176e-4,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
CHCHD2,-2.0403109406103015,3.934924585004067e-4,3.934924585004067e-4,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
CDRT15P3,0.6368141079751065,4.102690382840026e-4,4.102690382840026e-4,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
DHX8,0.1291935225098466,4.1186970340180873e-4,4.1186970340180873e-4,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105377582,-0.06962312209704961,5.598541595834786e-4,5.598541595834786e-4,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
CRTC3,-0.26666142802560294,5.982934354498428e-4,5.982934354498428e-4,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
IQCM,0.33072845352909314,6.922206230033108e-4,6.922206230033108e-4,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
RAC2,0.7332620576049846,9.41101669308504e-4,9.41101669308504e-4,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LINC01524,0.0950454725582276,0.0010010084510936,0.0010010084510936,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
TMCO4,-0.29611647816457276,0.00103421989943235,0.00103421989943235,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
RAMAC,0.398560240853136,0.00132489841318733,0.00132489841318733,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC112268029,0.16927675818661136,0.00140444729890163,0.00140444729890163,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
RASSF2,-1.243704351605811,0.0014153037156511,0.0014153037156511,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
CDCA2,-0.44564720147477627,0.00144026485757739,0.00144026485757739,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
KIF20B,-0.5012546381893641,0.00154915371270243,0.00154915371270243,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
GPR157,0.4878362585050597,0.00157405114888296,0.00157405114888296,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
HLX,1.108341740801386,0.00163106399078068,0.00163106399078068,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
SLIT2-IT1,0.4431144971479906,0.00165235413647454,0.00165235413647454,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
TRAV18,1.0781658474756175,0.00167357844590957,0.00167357844590957,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
TRE-TTC4-1,1.0601234221735878,0.0018087524403668,0.0018087524403668,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
RBBP8NL,0.06927453703372174,0.0019332350386592,0.0019332350386592,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105373002,0.07482802706288275,0.00217653737274675,0.00217653737274675,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
VPS33A,0.34422632154372707,0.00235820816867115,0.00235820816867115,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
CREBL2,-0.40824193776999096,0.00264813453916459,0.00264813453916459,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MIR4645,1.3065450621879775,0.00272273629598814,0.00272273629598814,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
CD34,0.02489829023456423,0.00287142916190804,0.00287142916190804,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SHKBP1,0.31766527026782204,0.00299095968253064,0.00299095968253064,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
DENND5A,-0.15487342160604792,0.00304683042533474,0.00304683042533474,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
APOBEC3G,-0.6987921554132943,0.00304842166589503,0.00304842166589503,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
PTGS1,0.5323176999007945,0.00310474855011842,0.00310474855011842,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
HCP5,0.6180250592479193,0.00355752963109213,0.00355752963109213,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SLC9A1,0.3618493394497876,0.00367184100343217,0.00367184100343217,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LINC02733,-0.07773819345571803,0.0036758305666309,0.0036758305666309,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
TNFSF12,-0.32322216848544505,0.00372245965625328,0.00372245965625328,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
TMEM30A,0.3444788310455776,0.00380189737959962,0.00380189737959962,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
GGCT,-0.31995575625953393,0.00400719834094248,0.00400719834094248,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC107984928,0.26392620358617425,0.00402188299859972,0.00402188299859972,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
KIF23-AS1,-0.5205589654050441,0.00406780044403241,0.00406780044403241,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LINC01094,-0.0515789993916404,0.00411557616679437,0.00411557616679437,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
CHRNA1,-1.0190838009777496,0.00418508448164386,0.00418508448164386,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
CDH8,0.6995460402758488,0.00429928142673066,0.00429928142673066,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ALDH6A1,-0.4706452058682936,0.00434088396454581,0.00434088396454581,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
UBN1,0.1632493439486489,0.00440018910200312,0.00440018910200312,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
INO80C,0.3264615422123186,0.00447631737869227,0.00447631737869227,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LINC00640,0.5017624243832903,0.00450914004725127,0.00450914004725127,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
DHTKD1,-0.3561302733895025,0.00455673995058498,0.00455673995058498,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC101927814,-0.1035110678669367,0.00457426732598346,0.00457426732598346,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
COX17,0.32192809488736235,0.00464100797520853,0.00464100797520853,NS,FALSE,NA,TRUE,complex_IV,Complex IV,FALSE,NA
SLC30A4-AS1,1.0012160631675429,0.00468453428965148,0.00468453428965148,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
DENND2B,-0.5443934698806684,0.00479325232332979,0.00479325232332979,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
CYFIP1,-0.4103049937492374,0.00490452468373491,0.00490452468373491,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
DIP2C-AS1,0.19994693940011105,0.00492714691770842,0.00492714691770842,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SSTR4,0.4832965222998142,0.00495715854497926,0.00495715854497926,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
FOXL2,-0.1544622569969559,0.00497750948924978,0.00497750948924978,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LINC01931,0.10665994369339032,0.00498203985954689,0.00498203985954689,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
VASH1,0.24795280399062755,0.00507161595443401,0.00507161595443401,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC101926944,0.4338882943892598,0.00532124170704608,0.00532124170704608,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ZHX1-C8orf76,0.3466287660794209,0.00544165225390696,0.00544165225390696,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
INTS5,0.1305653382838268,0.00547671668309604,0.00547671668309604,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105369435,0.09015165404962736,0.00547742331993196,0.00547742331993196,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ZFP36L1,-1.070062276210472,0.00557365114784626,0.00557365114784626,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
C1QTNF5,-0.7868673063523276,0.00560945271685009,0.00560945271685009,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MFRP,-0.7868673063523276,0.00560945271685009,0.00560945271685009,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ELL2,0.5879832861659277,0.00587225865552909,0.00587225865552909,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105371611,0.7448949512546428,0.00587275817933984,0.00587275817933984,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
IPW,-0.37252991826637977,0.00606531907927688,0.00606531907927688,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
JAK3,0.36596525666711777,0.00619034530909039,0.00619034530909039,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SLC51A,0.3493219206553926,0.00622602499309463,0.00622602499309463,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
IL36G,-0.13549022549591638,0.00626258651237882,0.00626258651237882,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC107986457,0.06165614370517644,0.00629177738940004,0.00629177738940004,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105377161,-0.1301254223595518,0.00633630951387641,0.00633630951387641,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
TRIM25,-0.581023783264493,0.00643079434593775,0.00643079434593775,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ARHGAP31,-0.7002087391074754,0.00658048502695493,0.00658048502695493,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105375243,0.05646744717068572,0.00677792382640746,0.00677792382640746,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC107986330,-0.21938126923086135,0.00681309456258507,0.00681309456258507,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
NPAS3,-0.5412132674652853,0.00691690186337759,0.00691690186337759,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
DAPP1,0.1099401232932356,0.00723668264183844,0.00723668264183844,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LINC01402,1.333843172709542,0.00746672054207013,0.00746672054207013,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
VIM,-0.901832939102152,0.00748410357757957,0.00748410357757957,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
HLA-J,-0.8027412345001713,0.00753582717627891,0.00753582717627891,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
TOP1P1,-0.1506762946038065,0.00758793773983854,0.00758793773983854,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105371265,0.42543642819543176,0.00775768074109506,0.00775768074109506,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SNORD108,-0.5227430482506545,0.00796248313142417,0.00796248313142417,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
CLNK,0.04192290538301926,0.00799022767691904,0.00799022767691904,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC107984888,0.33602024349679144,0.00814719661703388,0.00814719661703388,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105375912,0.5716556359805128,0.00816803938152497,0.00816803938152497,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
KRTDAP,0.6235400884562114,0.00827390111233377,0.00827390111233377,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SNORD38D,-1.1030421590392423,0.00856393767443337,0.00856393767443337,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
VIM-AS1,-0.8588217025113529,0.0086196187743079,0.0086196187743079,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
GAL3ST2,0.6791021813021281,0.00873790870970478,0.00873790870970478,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SMG6,0.20311795507489283,0.00885976912601486,0.00885976912601486,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SNORD107,-0.44908176333101835,0.0089584334687765,0.0089584334687765,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105372358,0.5592244735877092,0.00910000785399819,0.00910000785399819,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ABCD1,0.37958187783406977,0.00917401109205104,0.00917401109205104,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
PEG3,0.05238724174043902,0.00917831514620402,0.00917831514620402,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
RAET1K,-0.3914259869294289,0.00935992427273185,0.00935992427273185,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LYRM4-AS1,-0.21900166112941868,0.00940738728016526,0.00940738728016526,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LINC02593,0.925814977760426,0.00965438144180034,0.00965438144180034,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
PANK1-AS1,-0.15256598281862965,0.00968828914360507,0.00968828914360507,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MAB21L3,0.10284622330836073,0.00976261514565027,0.00976261514565027,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LINC02532,0.16755092125433868,0.00982233777508504,0.00982233777508504,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
TRR-TCT3-2,1.3328511220721542,0.00991553768436805,0.00991553768436805,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
SPMAP1,0.25812691669251137,0.00992833334214604,0.00992833334214604,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
GAST,0.4915881394735179,0.01007845188324894,0.01007845188324894,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SAP30,-0.4691736756555598,0.01009949530974334,0.01009949530974334,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
VWA1,0.7365622123542985,0.01018369028980359,0.01018369028980359,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
BLMH,-0.2441251662712275,0.01020941462334522,0.01020941462334522,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MCOLN3,-0.21202445428835195,0.01042508502959241,0.01042508502959241,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
CEP250-AS1,0.25183051138807727,0.01045558295227124,0.01045558295227124,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
RBL1,-0.16482464880818573,0.01046109706282905,0.01046109706282905,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MAP1LC3B2,0.2706378601161461,0.01049438413703111,0.01049438413703111,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
PRSS48,0.12951909758728217,0.01058464544767295,0.01058464544767295,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105374444,0.1121643227408683,0.01062249894006715,0.01062249894006715,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
TMEM203,0.11765074327354956,0.01075402912656195,0.01075402912656195,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LINC00578,1.1329517337380188,0.01090820957794174,0.01090820957794174,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105377778,0.5078526570903312,0.01104043293221188,0.01104043293221188,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
PWARSN,-0.43982523992255335,0.01114241076548945,0.01114241076548945,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
TJP2,-0.5794432802006175,0.01115488099148044,0.01115488099148044,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ATG4A,0.35263194676901205,0.01122472530611458,0.01122472530611458,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
PINCR,0.08400301700080938,0.01122632263991008,0.01122632263991008,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
HMGXB3,0.12077655287679716,0.01126415271154819,0.01126415271154819,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
TAS2R46,-0.17087399371551226,0.01127063215577511,0.01127063215577511,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
GLIS3-AS1,-0.7057541402683329,0.01128244377207464,0.01128244377207464,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
IL6-AS1,-0.12260977553196412,0.01136795519872325,0.01136795519872325,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
APAF1,0.3719496171572755,0.01170822103337448,0.01170822103337448,NS,FALSE,NA,TRUE,mito_apoptosis,NA,FALSE,NA
STBD1,0.3080869745793578,0.01180703924045885,0.01180703924045885,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
C6orf58,0.31129255310098913,0.01180924140171909,0.01180924140171909,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ZNF621,-0.32214228760409325,0.01183225026140885,0.01183225026140885,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
UBE2K,0.2954577438163642,0.01188382703159256,0.01188382703159256,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
WWC2,-0.3259033867612162,0.01198739053339524,0.01198739053339524,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SRSF3,-0.1790403016412574,0.01206002286911253,0.01206002286911253,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ZNF772,0.38763544958540014,0.01208531359582261,0.01208531359582261,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
PNP,0.16227715675449067,0.01210471595267509,0.01210471595267509,NS,TRUE,ectonucleotidases,FALSE,NA,NA,FALSE,NA
HLA-DQB1-AS1,0.9694516626618582,0.01211289800809317,0.01211289800809317,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LINC02615,0.706639077771838,0.01224647008303842,0.01224647008303842,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
CLEC4C,0.30368741097656493,0.01225736948411466,0.01225736948411466,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105370092,0.14122569497228898,0.01227675892078135,0.01227675892078135,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
DPP3-DT,0.4717052335998725,0.01234621237309927,0.01234621237309927,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
PRKAR2A,0.26083302463699853,0.01236997359786547,0.01236997359786547,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SNORA59B,0.6907329800793516,0.01238326032406292,0.01238326032406292,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
TBC1D22A-AS1,0.23656944794245063,0.01239286121800798,0.01239286121800798,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
BHLHE40-AS1,0.33844625531832406,0.0124948969263325,0.0124948969263325,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SPINT2,0.9117354936140492,0.01251258108096266,0.01251258108096266,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
HOXD1,1.0371306042845916,0.01264145295948319,0.01264145295948319,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
MRPL16,-0.13744329560101914,0.01277702630474209,0.01277702630474209,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ZNF578,0.8080963520849336,0.0128289763190517,0.0128289763190517,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105378555,-0.08212496696727724,0.01286902266513096,0.01286902266513096,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ZNF860,0.08974281200586862,0.01288015407794588,0.01288015407794588,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
TMEM184A,0.43437666127104185,0.01291107042918692,0.01291107042918692,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
CHST3,-0.6882417184156099,0.01302053556019152,0.01302053556019152,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
GLUL,-0.7088427994832088,0.01306246985757628,0.01306246985757628,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
KATNA1,-0.15271608430785766,0.01309506369794811,0.01309506369794811,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SLC5A12,0.1402903828288323,0.01312608559186194,0.01312608559186194,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
INKA2,-0.37820270293301167,0.01312951112307642,0.01312951112307642,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LUCAT1,0.6520816584522388,0.01314299699972845,0.01314299699972845,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LINC01856,0.080374133833086,0.013149694987365,0.013149694987365,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105377743,0.05757049780030707,0.01360585679979613,0.01360585679979613,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
PBX3-DT,0.3227477076694363,0.01362823587610739,0.01362823587610739,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
IRX4,0.08078610867641266,0.01363880740447553,0.01363880740447553,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SPAG7,0.2090475067248591,0.01364635292727358,0.01364635292727358,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
DDTL,0.40254968903535265,0.01365467759689533,0.01365467759689533,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
CYYR1,-0.5768434806984328,0.01371102015376276,0.01371102015376276,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
HOXA4,0.747124615390432,0.01385728881299261,0.01385728881299261,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ADAMTS20,0.2684201130638254,0.01389683995141975,0.01389683995141975,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ARHGAP12,-0.22943522259792323,0.01390446594864301,0.01390446594864301,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ACSL3,0.29433034431090865,0.01392450957224387,0.01392450957224387,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MIR3162,-1.023929564285704,0.01393523474583372,0.01393523474583372,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
UOX,0.9079393455625768,0.01394121440635479,0.01394121440635479,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
STIL,-0.2691107428968378,0.0140366216495421,0.0140366216495421,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SFTPD,-0.19600770302629475,0.01409890123446115,0.01409890123446115,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ELFN1,0.5381139922258327,0.01411062151069808,0.01411062151069808,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
UBL7,0.23043939282796655,0.01419239497544963,0.01419239497544963,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SALL3,-0.515688449939058,0.01426117112247914,0.01426117112247914,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MIR626,-1.0597878828074911,0.01427665382331853,0.01427665382331853,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
BRIP1,-0.21185130988014775,0.01429512247616475,0.01429512247616475,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SNORA63E,0.6358294372299895,0.01432715500675612,0.01432715500675612,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SLC2A1-DT,0.8376281268854112,0.01434676382213753,0.01434676382213753,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ZNF850,0.4075296940915928,0.01440041555443736,0.01440041555443736,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105372225,-0.5036669628172359,0.01450087995989898,0.01450087995989898,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LINC00324,0.5034774688688242,0.01460468038275299,0.01460468038275299,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105372829,0.1257979366420807,0.01463176016724477,0.01463176016724477,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
NUP54,-0.3787696498578389,0.01470384454411734,0.01470384454411734,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MMP1,0.899043907226901,0.01494053477260012,0.01494053477260012,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
FGFR1,-0.253052484833554,0.01503900279802723,0.01503900279802723,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC100128361,0.2561964059423472,0.01511423488014138,0.01511423488014138,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
NEDD8-MDP1,0.1788178721159641,0.01525068780609427,0.01525068780609427,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
GUCY2EP,0.15674090185671996,0.01545237880311161,0.01545237880311161,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MCCC2,-0.24558187411759863,0.01550712205457429,0.01550712205457429,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
AJAP1,-2.053403825439471,0.01554788445246042,0.01554788445246042,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
MIR1231,0.7024793277013796,0.01560452559254668,0.01560452559254668,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SMYD3,0.3463874515670766,0.01565681667093775,0.01565681667093775,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
CD22,0.15801135652688886,0.01586024306080033,0.01586024306080033,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
TBX15,-0.6010757589616488,0.01588478987136954,0.01588478987136954,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
DSCC1,-0.3953161482430146,0.01591468900089795,0.01591468900089795,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
VHLL,0.2516461589773257,0.01592457544465382,0.01592457544465382,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC107986942,0.06337273755758678,0.01600989155770002,0.01600989155770002,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
RPL22L1,-0.4635211560373724,0.0160115653187631,0.0160115653187631,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC497256,0.24651967767953611,0.01602266475819299,0.01602266475819299,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MYH7,0.358928094855509,0.01614150899788209,0.01614150899788209,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
FAHD1,0.31577397987408506,0.0161960716263912,0.0161960716263912,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
NMI,-0.6249329485633283,0.01625322678425332,0.01625322678425332,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC107985118,0.37726850096872205,0.01629667796525125,0.01629667796525125,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LINC02356,0.4313894673711497,0.01641761408559208,0.01641761408559208,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
FMO6P,1.4921349728065028,0.01641989967560743,0.01641989967560743,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
SORCS3,-1.5056386216930422,0.01643465528271023,0.01643465528271023,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
