"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0038061","non-canonical NF-kappaB signal transduction",134,-0.415772600473781,-1.72412852620235,7.35848480855111e-05,0.00339285813064546,0.00281429769870902,4101,"tags=31%, list=11%, signal=27%","RHOA/TRAF2/NR3C2/TRAF6/ZFP91/ADGRG3/DDX3X/TLR7/TRIM40/MIR132/TREM2/PTP4A3/TNF/SPHK1/TAB2/RPS3/IFI35/NOD2/REL/LITAF/MIR27A/MAP3K14/BIRC2/CALR/NFKBIA/NFKB2/CCN3/TRIM56/IL18/COPS8/BIRC3/TRIP6/RELB/NOD1/SASH1/EIF2AK2/MIR9-1/NLRP2/NFKB1/NMI/RASSF2"
"GO:1905818","regulation of chromosome separation",77,-0.497417747586354,-1.88674525488622,7.49118897679189e-05,0.00339291196311689,0.00281434235150458,6387,"tags=45%, list=17%, signal=38%","SPC25/NCAPH/ANAPC7/CDK5RAP2/CDC20/ZWINT/UBE2C/NUF2/MAD2L1/TPR/BIRC5/ATM/KNTC1/CSNK2A2/INCENP/PCID2/BUB1B/CCNB1/KNL1/AURKB/CDC16/DLGAP5/CUL3/ESPL1/RAD21/TRIP13/CENPF/RB1/NCAPG/BUB1/FBXO5/SKA1/NDC80/SMC4/NCAPG2"
"GO:0051304","chromosome separation",84,-0.477786983152117,-1.84448297446476,7.42817575999247e-05,0.00339291196311689,0.00281434235150458,6387,"tags=43%, list=17%, signal=36%","SPC25/NCAPH/ANAPC7/CDK5RAP2/CDC20/ZWINT/UBE2C/NUF2/MAD2L1/TPR/BIRC5/ATM/KNTC1/CSNK2A2/INCENP/PCID2/BUB1B/CCNB1/KNL1/AURKB/M1AP/CDC16/DLGAP5/CUL3/ESPL1/RAD21/TRIP13/CENPF/RB1/NCAPG/BUB1/FBXO5/SKA1/NDC80/SMC4/NCAPG2"
"GO:0072332","intrinsic apoptotic signaling pathway by p53 class mediator",86,-0.481125927016812,-1.86253532278716,7.83356727103508e-05,0.00348627802549196,0.00289178735048828,4730,"tags=31%, list=13%, signal=28%","IFI16/DDIT4/EDA2R/CASP6/SIRT1/JMY/CD74/POU4F2/PRKN/HIPK1/RPL26/ARMC10/TOPORS/ZNF385A/TP63/PTTG1IP/DDX5/TP53BP2/URI1/PPP2R5C/HINT1/MSX1/TMEM109/TP53/HNRNPK/USP28/CD44"
"GO:2000628","regulation of miRNA metabolic process",92,-0.467524541412208,-1.82974425489299,7.78066258514234e-05,0.00348627802549196,0.00289178735048828,4578,"tags=32%, list=12%, signal=28%","KLF4/SMAD4/TNF/NFATC3/FGF2/FOSL1/TEAD1/GATA2/IL6/IL10/WT1/PAX6/AR/TENT2/PPARA/SRF/NFATC4/PNPT1/PPARD/SOX9/MRTFB/ATOH8/QKI/APLN/TP53/NFIB/STAT3/NFKB1/NCOR1"
"GO:2000045","regulation of G1/S transition of mitotic cell cycle",191,-0.366796869104453,-1.58981900645446,8.12179819987919e-05,0.00358339337818808,0.00297234229946577,4886,"tags=27%, list=13%, signal=24%","MIR222/MIR29A/MIR495/DCUN1D3/E2F7/KLF4/ATM/EZH2/PTENP1-AS/DLG1/INO80/KANK2/PHF10/CRLF3/ARID2/CDK2AP2/MIR221/RRM2/MIR26A1/RPL26/STOX1/ACTL6A/CCNE2/CDK2/BRD7/RFWD3/APPL1/PLRG1/CTDSP2/PPP2R5C/PSME1/RDX/CTDSP1/CDC73/APPL2/DDR2/TCF3/RB1/DPF3/CCL2/FBXO7/CDKN1B/CTDSPL/TMEM14B/WAC/CUL4A/FAM107A/RGCC/PTEN/TP53/STIL/RBL1"
"GO:1902807","negative regulation of cell cycle G1/S phase transition",98,-0.455816606662642,-1.80602060095147,8.45504809574476e-05,0.00366719797915438,0.00304185628636384,7421,"tags=43%, list=20%, signal=35%","MIR29C/SLFN11/PLK3/RBL2/PRKDC/GTSE1/FHL1/TRIAP1/BTN2A2/BCL2/GPR15LG/MIR29A/DCUN1D3/E2F7/KLF4/ATM/EZH2/DLG1/KANK2/CRLF3/CDK2AP2/MIR26A1/RPL26/CDK2/BRD7/RFWD3/CTDSP2/PPP2R5C/CTDSP1/CDC73/RB1/TMSB4X/CCL2/FBXO7/CDKN1B/CTDSPL/WAC/SOX2/FAM107A/PTEN/TP53/RBL1"
"GO:2001233","regulation of apoptotic signaling pathway",403,-0.304850878252193,-1.4235331517235,8.39202042015688e-05,0.00366719797915438,0.00304185628636384,4896,"tags=24%, list=13%, signal=21%","MIR132/MIR222/TREM2/S100A8/CD40LG/HMGB2/THBS1/PIK3CB/KLF4/USP47/ENO1/RNF34/DEPTOR/PSMD10/NKX3-1/SIRT1/PARP1/TNF/CTSV/MAGEA3/CSNK2A2/LRRK2/HDAC1/XBP1/DDIAS/CTH/FLCN/TXNDC12/MIR26B/FAS/CTSL/CAAP1/CD74/FGF2/HELLS/RACK1/CTSC/RPS3/MIR221/FXN/GPER1/PRKN/FCGR2B/RPL26/IL10/PDIA3/ARMC10/CAV1/HYOU1/STK3/YAP1/ZMYND11/CTSH/GHITM/AR/ZNF385A/TP63/PTTG1IP/FBH1/TNFAIP3/PAK2/NONO/MIR92A1/URI1/STK4/FAF1/INHBB/CX3CR1/NFATC4/MSX1/SP1/PARK7/RB1/BRCA1/PEA15/FYN/CX3CL1/FBXO7/SOD2/CTNNB1/SLC25A5/MCL1/YBX3/NCK1/LGALS3/PLAGL2/STRADB/SGMS1/TP53/CLU/EYA4/HNRNPK/TNFSF10/SOD1/ITPRIP/IL20RA/CD44/TNFSF12"
"GO:1902806","regulation of cell cycle G1/S phase transition",220,-0.353996568385336,-1.55776770592179,9.01626107545711e-05,0.00387774993144449,0.0032165042828234,4928,"tags=26%, list=13%, signal=23%","GPR15LG/MIR222/MIR29A/CRNN/MIR495/DCUN1D3/E2F7/KLF4/ATM/EZH2/PTENP1-AS/DLG1/INO80/KANK2/PHF10/CRLF3/ARID2/CDK2AP2/MIR221/RRM2/MIR26A1/RPL26/STOX1/ACTL6A/CCNE2/CDK2/TP63/BRD7/RFWD3/APPL1/PLRG1/CTDSP2/PPP2R5C/PSME1/RDX/CTDSP1/CDC73/APPL2/DDR2/TCF3/RB1/TMSB4X/DPF3/CCL2/FBXO7/CDKN1B/CTDSPL/TMEM14B/WAC/SOX2/CUL4A/FAM107A/RGCC/PTEN/TP53/STIL/RBL1"
"GO:0051306","mitotic sister chromatid separation",65,-0.517662175052832,-1.90010863625515,9.48546520249751e-05,0.00401267124346977,0.00332841840458106,6387,"tags=46%, list=17%, signal=38%","SPC25/ANAPC7/CDK5RAP2/CDC20/ZWINT/UBE2C/NUF2/MAD2L1/TPR/BIRC5/ATM/KNTC1/INCENP/PCID2/BUB1B/CCNB1/KNL1/AURKB/CDC16/DLGAP5/CUL3/ESPL1/RAD21/TRIP13/CENPF/RB1/BUB1/FBXO5/SKA1/NDC80"
