"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0022843","voltage-gated monoatomic cation channel activity",135,0.460026778361618,1.68957643506871,4.55905012417104e-05,0.00207320198120752,0.00179220847564677,7759,"tags=48%, list=21%, signal=38%","KCNK17/KCNA1/KCNK3/NCS1/HCN1/KCNH1/GRIN2D/HTR1B/CACNA1H/KCNA5/KCNJ5/CACNA1E/KCNK15/CACNG2/CACNA1I/KCNA2/KCNC3/RYR1/CACNA2D4/KCNK6/ABCC8/KCNH6/KCNA7/CACNG7/CALHM1/KCNJ9/CACHD1/SNAP25/KCNE3/KCNC2/KCNJ3/KCNAB2/CACNA1A/KCNN1/KCNC4/HCN4/KCNQ2/KCNIP2/KCNH4/KCNC1/KCNB2/LRRC26/CACNB1/CACNA1B/CACNA2D2/KCNK12/KCNT1/HCN2/HCN3/KCND1/KCNA4/KCNA3/KCNB1/KCNK2/KCNN2/KCNS3/KCNH8/KCNH2/SCN2B/KCNA6/KCNH7/KCNJ11/KCNE4/KCNJ12/CACNA2D3"
"GO:0022832","voltage-gated channel activity",166,0.449059171846764,1.68939185726642,4.79481872422079e-05,0.00207320198120752,0.00179220847564677,7759,"tags=45%, list=21%, signal=36%","CLCN4/CLCN1/KCNK17/KCNA1/KCNK3/NCS1/HCN1/KCNH1/GRIN2D/HTR1B/CACNA1H/KCNA5/KCNJ5/CACNA1E/KCNK15/CACNG2/CACNA1I/KCNA2/KCNC3/CLCNKB/RYR1/CACNA2D4/KCNK6/ABCC8/KCNH6/KCNA7/CACNG7/CALHM1/CALHM3/KCNJ9/CACHD1/SNAP25/KCNE3/KCNC2/KCNJ3/KCNAB2/CLCN7/CACNA1A/KCNN1/KCNC4/HCN4/KCNQ2/KCNIP2/KCNH4/KCNC1/KCNB2/LRRC26/CACNB1/CACNA1B/CACNA2D2/KCNK12/KCNT1/HCN2/HCN3/TMC4/KCND1/KCNA4/GRIN3B/CLCN6/KCNA3/KCNB1/KCNK2/KCNN2/KCNS3/KCNH8/KCNH2/SCN2B/KCNA6/VDAC3/KCNH7/KCNJ11/KCNE4/KCNJ12/CACNA2D3"
"GO:0005216","monoatomic ion channel activity",438,0.367636230598692,1.51153273071016,5.22257843501722e-05,0.00215942264856582,0.00186674313855764,7759,"tags=37%, list=21%, signal=30%","MCOLN1/CLCN4/ATP6V1A/CLCN1/PANX1/KCNK17/GRIK2/PKD1L1/CHRNA9/TRPV2/GABRE/KCNA1/KCNK3/PIEZO2/STING1/SCN4A/ATP6V0C/NCS1/GRIA3/HCN1/KCNH1/SHOC2/GRIN2D/KCNIP4/CCDC51/HTR1B/ATP5ME/TRPV5/CACNA1H/KCNA5/SLC17A8/HTR3E/KCNJ5/GRID1/GRID2/CACNA1E/KCNK15/FAIM2/CACNG2/PKDREJ/ASIC2/CHRNA7/CACNA1I/SLC24A4/KCNA2/KCNC3/P2RX5/CLCNKB/TMC7/CHRNA4/RYR1/ANO10/SLC24A3/CACNA2D4/KCNK6/ABCC8/GABRB3/SCN3B/FXYD1/KCNH6/KCNA7/CACNG7/SCN9A/CALHM1/NALF1/CALHM3/SLC1A1/ANO2/P2RX1/TRPV3/NALCN/KCNJ9/CACHD1/TRPV6/OTOP1/NALF2/SNAP25/KCNE3/TMEM63C/CALHM2/KCNC2/KCNJ3/GRIK1/SCN2A/KCNAB2/CLCN7/CACNA1A/KCNN1/KCNC4/GABRA5/HCN4/KCNQ2/CNGA1/PKD1L2/KCNIP2/TRPC4AP/KCNH4/CHRNE/TRPM1/GABRA3/KCNC1/KCNB2/LRRC26/CACNB1/UNC80/CACNA1B/CACNA2D2/TRPM2/KCNK12/TRPC1/GRIA2/KCNT1/GLRA1/ASIC5/HCN2/CHRNG/P2RX2/HCN3/TMC4/GRIA4/SLC17A7/ANO3/ATP5F1E/KCND1/KCNA4/NOX5/GLRA2/GRIN3B/CLCN6/GABRA6/KCNA3/CHRNA3/RYR2/KCNB1/TTYH3/KCNK2/TRPC6/FKBP1B/MFSD8/KCNN2/KCNS3/TRPC5/OTOP2/TMEM175/SLC9C1/KCNH8/KCNMB2/KCNH2/SCN2B/KCNA6/ORAI2/VDAC3/KCNH7/KCNJ11/SLC26A11/CHRFAM7A/ZACN/KCNE4/PKD1/KCNJ12/GABRR3/CACNA2D3"
"GO:0140098","catalytic activity, acting on RNA",390,-0.31065353334451,-1.44473325827507,6.30062832476877e-05,0.00239675901474204,0.00207191188279765,7194,"tags=29%, list=19%, signal=24%","MARS2/RNASE7/TSEN2/MARF1/DDX52/XRN1/PIWIL4/TRMT61A/POLR2C/DDX17/DUS4L/RIGI/POLR1B/MRM1/CNOT2/EXOSC2/METTL1/TRNT1/CRCP/DDX47/TYW3/PAN2/NOP2/RPP38/NSUN2/ERI2/DDX3X/KARS1/PRIMPOL/PIWIL3/PPP1R8/DIMT1/PRORP/PARS2/RLIG1/DDX50/EXD2/DIS3L/POLR1C/NARS1/DDX20/ERI1/METTL5/RIDA/SAMHD1/POLR2B/DDX55/METTL4/TYW1B/ZCCHC4/TRMT5/DDX18/DTWD1/DDX21/LARS2/NOB1/DHX40/NSUN4/EXOSC7/QRSL1/EARS2/CNOT1/PTRHD1/METTL3/TDP2/IARS2/MTFMT/EXO1/GTDC1/G3BP1/POLR1A/DCPS/DHX15/DARS1/EIF4A1/DDX5/ZC3H12C/IFIH1/TDRD9/RNASE2/DDX3Y/SNRNP200/PUS7/EIF4A2/RAD54B/DDX54/LCMT2/THUMPD3/PNPT1/METTL16/DHX33/SLFN12/TARS1/MED20/FBL/CNOT6/SLFN14/TRDMT1/CMTR1/MTREX/REXO2/SEPSECS/UPF1/TMT1A/SLFN13/ETF1/CMTR2/DDX10/DDX60L/POLR1D/LARS1/DDX60/BRIP1"
"GO:0001216","DNA-binding transcription activator activity",485,-0.29182074815281,-1.38370303858861,6.26961354405417e-05,0.00239675901474204,0.00207191188279765,4862,"tags=23%, list=13%, signal=20%","ATOH1/OTX2/SIX3/TFAP2B/SHOX/ZNF729/NFYB/EGR3/KLF4/PAX8/TBX19/MSGN1/ZNF24/CEBPB/TBX3/SMAD4/NRF1/NR2E1/PTF1A/ZFX/MYBL1/EBF2/HOXD10/VENTX/ATMIN/SIX5/HOXD13/SOX21/NR2C2/NFATC3/NRL/FOXC1/POU4F2/FOSL1/ZNF770/EGR2/FOXJ1/NFAT5/GATA2/HOXB7/ETV5/ZNF33A/TFDP2/ARNT2/WT1/REL/LITAF/CLOCK/HOXD8/ETV1/PAX6/AR/POU2F3/NEUROD6/IRF6/TP63/E2F5/CEBPD/ATF1/CREB1/DMRT1/RBPJL/PPARA/DUX4/KLF15/NR4A3/NFKB2/TCF12/NFIC/NOTCH1/MYBL2/ZFY/SRF/HOXA9/DLX3/RFX4/HSF5/MSX1/SP1/NFIA/ZIC1/RREB1/TCF3/SOX9/BRCA1/MTF1/VEZF1/ELK4/ZBTB16/TFAP2C/KLF6/ZNF658/NKX2-2/MYF6/SOX2/HOXA7/EHF/TEF/GLIS3/PLAGL2/ZNF658B/TP53/NFIB/STAT3/ZNF212/TFE3/FOSL2/NFATC1/IRF2/NFKB1/FOXL2"
"GO:0051287","NAD binding",54,-0.550659199881817,-1.94974221749281,8.384505106201e-05,0.00306679398307583,0.00265113299107003,4472,"tags=37%, list=12%, signal=33%","HADH/SIRT1/PARP1/ALDH2/ME2/NUDT6/IDH1/EHHADH/IDH3A/NNT/ME3/PARP14/CRYL1/GPD1L/HIBADH/HADHA/GPD1/BDH2/GLUD1/LDHB"
"GO:0106222","lncRNA binding",29,-0.654327079506776,-2.03142995458308,9.58653916696004e-05,0.00337659212880704,0.00291894233504709,4885,"tags=62%, list=13%, signal=54%","MIR665/RBM33/DNMT3A/CSDE1/PPME1/MIR608/ATP2A2/MIR29A/EZH2/SUZ12/HNRNPU/HADHB/MIR185/RAD21/PPARGC1A/PCBP2/PUM2/STAT3"
"GO:0003724","RNA helicase activity",76,-0.487899705047257,-1.85424441237449,0.00011019197365466,0.00374259167662793,0.00323533576783044,4437,"tags=32%, list=12%, signal=28%","DDX50/DDX20/DDX55/DDX18/DDX21/DHX40/G3BP1/DHX15/EIF4A1/DDX5/IFIH1/TDRD9/DDX3Y/SNRNP200/EIF4A2/RAD54B/DDX54/DHX33/MTREX/UPF1/DDX10/DDX60L/DDX60/BRIP1"
"GO:0045296","cadherin binding",334,-0.311066973052913,-1.43040339453632,0.000142530297965044,0.00467401080568128,0.00404051407298365,4582,"tags=24%, list=12%, signal=21%","PTPRT/ENO1/CKAP5/RUVBL1/YWHAE/ZC3HAV1/DLG1/SEPTIN9/EZR/RAB10/NUMB/SEPTIN2/RPL15/EIF5/SNX1/RPL34/IDH1/BSG/RPL6/AHNAK/RACK1/LIMA1/CCNB2/CTNNA3/P2RX4/RPL29/CTNND2/PTPN11/CCT8/EIF2S3/RPL7A/UNC45A/SCRIB/PKP2/TWF1/KIF5B/RAN/RSL1D1/TJP1/PAK2/CDH13/HSPA5/KTN1/CDH5/CD46/RDX/CDH23/PARK7/RPS26/IQGAP1/CNN3/WASF2/MACF1/RPL23A/CRKL/USP8/PAICS/PRDX6/EIF3E/PKN2/SNX5/CTNNB1/TMPO/NCK1/CBL/RPS2/ANLN/MRTFB/PROM1/EIF2A/EPN2/EEF1D/SLK/SERBP1/CDH1/HNRNPK/CIP2A/TJP2/TRIM25"
"GO:0008186","ATP-dependent activity, acting on RNA",78,-0.486262527508608,-1.85676960522118,0.00015751225504523,0.0049931384849338,0.00431638846281842,4437,"tags=31%, list=12%, signal=27%","DDX50/DDX20/DDX55/DDX18/DDX21/DHX40/G3BP1/DHX15/EIF4A1/DDX5/IFIH1/TDRD9/DDX3Y/SNRNP200/EIF4A2/RAD54B/DDX54/DHX33/MTREX/UPF1/DDX10/DDX60L/DDX60/BRIP1"
