gene_symbol,log2fc,pvalue,padj,diffexpressed,is_purinergic,purinergic_category,is_mitochondrial,mito_category,mito_complex,is_crosstalk,top_hallmark
TRR-ACG2-4,0.3438057522523126,0.18442557137889495,0.18442557137889495,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
RBBP7,-0.13151175204692642,0.18442580953063392,0.18442580953063392,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105376548,0.00573017081338517,0.18442589852332453,0.18442589852332453,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
TRQ-TTG3-3,0.3480624137351102,0.18442591877384723,0.18442591877384723,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC102724849,0.06712239296616393,0.1844262233825225,0.1844262233825225,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LINC02186,0.0316739680394781,0.18442636899725923,0.18442636899725923,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
GRM7-AS1,0.06444832254122149,0.18442654682322193,0.18442654682322193,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SNAR-B2,0.40863035053245017,0.18442673109308577,0.18442673109308577,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LINC01120,0.01843477506305786,0.18442683381482883,0.18442683381482883,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105373196,0.02157211378989257,0.18442723493884255,0.18442723493884255,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
GKN2,0.03867497217248295,0.1844273961476084,0.1844273961476084,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
CARD18,0.07854152365485688,0.18442779165156725,0.18442779165156725,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
OR5B17,0.02965076792222219,0.1844280693501821,0.1844280693501821,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105379331,0.15267018564827775,0.18442808516780257,0.18442808516780257,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
TRN-GTT4-1,0.3396790066723954,0.1844281717745049,0.1844281717745049,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105370191,0.02702308452767535,0.18442851947457303,0.18442851947457303,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
EVPLL,0.01309416928847113,0.18442855350603465,0.18442855350603465,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105377947,0.02385856727509099,0.18442857762347217,0.18442857762347217,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
TMIGD1,0.02251340690427514,0.18443071717777165,0.18443071717777165,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MIR544A,0.2819949178031218,0.18443093109837297,0.18443093109837297,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC101928039,0.00900670479346744,0.18443212510597184,0.18443212510597184,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
VTRNA2-1,-0.67897330785417,0.18449090300141804,0.18449090300141804,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
DEK,-0.1671110289198849,0.1845017868984888,0.1845017868984888,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
HCRTR1,-0.14615059622643528,0.18452211939344193,0.18452211939344193,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MIR92B,-0.678192619909859,0.1845255426002327,0.1845255426002327,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC112268419,-0.11455409964518036,0.18455122697537177,0.18455122697537177,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
D2HGDH,-0.3521482806882446,0.18457466479647117,0.18457466479647117,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ADGRA1,0.425011469067353,0.18457944491685943,0.18457944491685943,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MIR670HG,0.08293277472588566,0.18462328718706772,0.18462328718706772,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105379321,0.2448364858295614,0.18463276353696725,0.18463276353696725,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MACC1-AS1,0.13980767509611283,0.1846738519514283,0.1846738519514283,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SVBP,0.229249666558789,0.1847708580346845,0.1847708580346845,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
FLRT2-AS1,0.4992308176895339,0.18480192024274905,0.18480192024274905,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
BBOF1,-0.23814838559215565,0.1848619673848187,0.1848619673848187,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105378308,0.03569561185512747,0.1848662868013348,0.1848662868013348,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
TMEM106C,-0.2614851435408252,0.184870959965,0.184870959965,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SLC38A2-AS1,0.163446223864796,0.18490874819271813,0.18490874819271813,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
KCNA4,0.2655745345500686,0.18495389883245425,0.18495389883245425,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MIR1204,-0.49432104721617226,0.1850266655251264,0.1850266655251264,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105370274,0.27548614688005024,0.18505179496143165,0.18505179496143165,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
