ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,source_file
GO:0015986,proton motive force-driven ATP synthesis,76,0.526821995654895,1.721196463562433,5.901595768311303e-4,0.017259638366981286,0.01422772682068674,10110,"tags=46%, list=27%, signal=34%",NDUFB8/NDUFA12/ATP5MC1/NDUFA8/ATP5F1E/ATP5F1C/NDUFB9/ATP5MF/ATP5PO/NDUFC2/NDUFS4/NDUFA11/NDUFS1/NDUFA9/NDUFS5/NDUFB6/NDUFA3/ATP5PD/ATP5MJ/VPS9D1/NDUFB1/ATP5PF/NDUFA13/ND1/NDUFA5/ND5/NDUFV2/DNAJC30/ATP6V1A/ATP5ME/ATP5MG/ND6/ATP5MC3/NDUFC1/NDUFA1,gsea_GO_BP.rds
GO:0042776,proton motive force-driven mitochondrial ATP synthesis,67,0.5208010118879246,1.6702176065017174,0.0012386468405029593,0.028175086798640645,0.023225714791746722,10110,"tags=45%, list=27%, signal=33%",NDUFB8/NDUFA12/NDUFA8/ATP5F1E/ATP5F1C/NDUFB9/ATP5MF/ATP5PO/NDUFC2/NDUFS4/NDUFA11/NDUFS1/NDUFA9/NDUFS5/NDUFB6/NDUFA3/ATP5PD/NDUFB1/ATP5PF/NDUFA13/ND1/NDUFA5/ND5/NDUFV2/DNAJC30/ATP5ME/ATP5MG/ND6/NDUFC1/NDUFA1,gsea_GO_BP.rds
GO:0006754,ATP biosynthetic process,99,0.466915788047565,1.581653307796197,0.0026615073117259003,0.04446195431920781,0.036651552397397195,9398,"tags=39%, list=25%, signal=30%",IL4/NDUFB8/NDUFA12/ATP5MC1/NDUFA8/PID1/ATP5F1E/ATP5F1C/NDUFB9/ATP5MF/ATP5PO/NDUFC2/NDUFS4/NDUFA11/SLC25A13/NDUFS1/NDUFA9/PINK1/NDUFS5/NDUFB6/NDUFA3/ATP5PD/ATP5MJ/VPS9D1/NDUFB1/ADCY10/ATP5PF/NDUFA13/ND1/TREM2/NDUFA5/ND5/NDUFV2/DNAJC30/ATP6V1A/ATP5ME/ATP5MG/ND6/ATP5MC3,gsea_GO_BP.rds
GO:0016469,proton-transporting two-sector ATPase complex,49,0.5410769722139703,1.647907077276671,0.002973661852166525,0.02823319020322254,0.022251773231970903,9398,"tags=51%, list=25%, signal=38%",ATP6V1G2/ATP5MC1/ATP5F1E/ATP5F1C/ATP6V1F/ATP6V0D1/TMEM199/ATP6V0A1/ATP6V0A4/ATP6V1B2/ATP5MF/ATP5PO/ATP6V1C1/ATP5PD/ATP5MJ/ATP5PF/ATP6V1G3/CCDC115/ATP6V1G1/ATP6V1E2/ATP6V1A/ATP6V0B/ATP5ME/ATP5MG/ATP5MC3,gsea_GO_CC.rds
GO:0008186,"ATP-dependent activity, acting on RNA",78,-0.5282323463787314,-1.993654027562145,8.127060681654765e-6,0.0011568244461104603,0.0010474098145092216,10094,"tags=60%, list=27%, signal=44%",TDRD12/UPF1/DHX37/DDX59/DDX28/DHX15/DDX46/MTREX/DDX42/DDX12P/DDX27/DHX34/DDX31/AQR/TDRD9/DHX29/DDX19A/DDX18/DDX50/DDX56/SKIC2/HELZ2/DDX54/DDX53/DDX5/EIF4A1/DDX47/DDX39B/EIF4A3/DDX21/DHX40/DDX17/DDX52/SNRNP200/RAD54B/G3BP1/DDX51/MOV10/EIF4A2/DDX55/DDX60/DHX58/IFIH1/DDX3Y/DDX60L/DHX33/BRIP1,gsea_GO_MF.rds
GO:0008094,"ATP-dependent activity, acting on DNA",121,-0.38503340721654344,-1.551931345440098,9.072099216165246e-4,0.02783085920830048,0.025198564206530293,6985,"tags=30%, list=19%, signal=24%",SMARCA5/WRN/MCM5/MCM9/MCM7/ASCC3/RFC1/ERCC3/RECQL/MCM6/RFC3/CHTF18/POLQ/MRE11/HELQ/SETX/TOP2A/DSCC1/SPO11/CHD2/SMARCA1/RAD54B/G3BP1/EP400/BTAF1/MCM2/NAV2/PMS1/ATAD5/ZGRF1/RAD51/RUVBL1/TTF2/DMC1/XRCC3/BRIP1,gsea_GO_MF.rds
