"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"R-HSA-9678108","SARS-CoV-1 Infection",142,-0.40167986806171,-1.65526992599824,0.00011268391857495,0.00326538398826974,0.00277712998410116,8511,"tags=42%, list=23%, signal=33%","684/2033/3178/29110/6191/6228/2197/9360/5706/6232/29108/3661/7113/6233/5479/6227/5970/6207/821/7841/6223/5589/9111/1655/6209/83666/6206/3837/4088/83737/6484/6187/6189/30849/6441/6217/857/7187/143/4869/6229/64398/5925/84875/6202/10610/85437/4790/6203/2280/57506/64135/6194/6231/23193/1915/6667/7706/54625/6192"
"R-HSA-2173782","Binding and Uptake of Ligands by Scavenger Receptors",42,-0.583110175106851,-1.9568754457554,0.000141093069398728,0.00395525351493296,0.00336384730570759,4439,"tags=38%, list=12%, signal=34%","338/8542/3040/10525/8685/2495/55576/3240/1278/3250/811/5648/7184/949/78989/81035"
"R-HSA-210500","Glutamate Neurotransmitter Release Cycle",24,0.717385758962233,1.89636846570922,0.000142424732720767,0.00395525351493296,0.00336384730570759,5312,"tags=58%, list=14%, signal=50%","8541/27165/6804/5864/10815/6844/6857/22999/6511/8497/8499/6616/57030/6505"
"R-HSA-6790901","rRNA modification in the nucleus and cytosol",61,-0.519416177240995,-1.86960973988735,0.000160932671925576,0.00437802554442434,0.00372340467591505,11028,"tags=66%, list=29%, signal=46%","84916/10171/100861532/11103/134430/10436/57647/27042/115939/56902/6208/55127/9136/55226/88745/27340/51504/23160/10885/84128/1736/8602/10607/27341/25879/55813/51096/2091/4839/51202/10813/65083/6187/11056/5822/54433/84135/79050/6203/6194"
"R-HSA-8948216","Collagen chain trimerization",44,-0.5830019048176,-1.97260002015814,0.000176334318822814,0.00460889503903552,0.0039197535886929,3447,"tags=39%, list=9%, signal=35%","1305/1297/1287/1293/1302/50509/1294/1278/131873/1299/80781/7373/91522/1280/1296/1291/169044"
"R-HSA-216083","Integrin cell surface interactions",85,-0.483730298280987,-1.84725126902855,0.000173543974283372,0.00460889503903552,0.0039197535886929,6223,"tags=41%, list=17%, signal=34%","3685/1292/961/7448/7450/8515/3689/1305/682/3681/5175/6696/1297/7087/50848/1287/3679/1293/7412/58494/50509/1294/1278/131873/1299/80781/3383/3696/91522/1280/375790/1296/3693/1291/960"
"R-HSA-6794362","Protein-protein interactions at synapses",86,0.519456623262585,1.7351626249059,0.000192769225885407,0.00494156496356244,0.00420268130118589,6997,"tags=45%, list=19%, signal=37%","8541/10211/26280/80059/143425/2903/6804/9369/4916/22865/5789/9378/2892/2893/6857/8496/9379/54413/57596/58512/9456/8497/8499/57497/8825/114798/3556/9066/11141/26045/2890/347730/127833/50944/57622/2036/2035/26050/10313"
"R-HSA-264642","Acetylcholine Neurotransmitter Release Cycle",17,0.780948339671135,1.91064802505301,0.000209424177149,0.00526721562527578,0.00447963930068466,5981,"tags=76%, list=16%, signal=64%","8541/6804/5864/10815/60482/6844/6857/22999/8497/8499/6616/6572/1103"
"R-HSA-918233","TRAF3-dependent IRF activation pathway",15,-0.769697510522191,-1.97731236581906,0.000226670083899695,0.00559539299700544,0.0047587462058474,2732,"tags=60%, list=7%, signal=56%","2033/29110/3661/7187/84282/57506/64135/89122/7706"
"R-HSA-1442490","Collagen degradation",64,-0.498240102111966,-1.8017675578688,0.000257081124381715,0.00622538887667458,0.00529454244101436,3447,"tags=31%, list=9%, signal=28%","1297/8754/1287/4323/1293/1513/1302/50509/1294/1278/4321/1509/131873/1299/80781/7373/91522/1280/1296/1291"
"R-HSA-381119","Unfolded Protein Response (UPR)",95,-0.442718557918563,-1.71989094455977,0.00026153171574927,0.00622538887667458,0.00529454244101436,3710,"tags=27%, list=10%, signal=25%","51726/7094/8720/468/27230/10525/51013/54512/7494/10897/11015/3309/4000/5611/10130/1968/23016/6745/1051/10106/6464/3068/1200/811/7184/10954"
"R-HSA-2022090","Assembly of collagen fibrils and other multimeric structures",61,-0.506333887537639,-1.82252076322254,0.000278130552401031,0.00650435133948375,0.00553179325828088,3947,"tags=31%, list=10%, signal=28%","1520/1297/1287/1293/1302/50509/3691/5339/1294/1278/649/131873/1299/80781/7373/1280/977/1296/1291"
"R-HSA-9692914","SARS-CoV-1-host interactions",96,-0.433278098688667,-1.68843574480556,0.00035599011905975,0.0081816349777008,0.00695828236347279,8511,"tags=47%, list=23%, signal=36%","684/2033/3178/29110/6191/6228/2197/9360/5706/6232/29108/3661/6233/5479/6227/5970/6207/6223/9111/6209/6206/3837/4088/83737/6187/6189/6441/6217/857/7187/4869/6229/64398/6202/4790/6203/2280/57506/64135/6194/6231/1915/6667/7706/6192"
"R-HSA-2980766","Nuclear Envelope Breakdown",52,-0.531528801981215,-1.8529992365276,0.000365863163481983,0.00826602706646583,0.00703005579072428,7057,"tags=44%, list=19%, signal=36%","57122/55706/64900/7112/55746/221496/8021/9133/348995/10783/81929/23279/4928/79023/5347/53371/983/23636/4000/9663/891/5578/2010"
"R-HSA-9754678","SARS-CoV-2 modulates host translation machinery",51,-0.534002915243945,-1.85589325839573,0.000530115534286488,0.011584327986949,0.0098521903438576,9016,"tags=51%, list=24%, signal=39%","6205/6224/6193/6208/6230/6191/6228/2197/6232/6233/6227/6207/6223/6209/6206/6187/6189/6635/6217/6229/6202/50628/6203/6194/6231/6192"
"R-HSA-1474228","Degradation of the extracellular matrix",140,-0.39006708186907,-1.60554769366917,0.000522627875579877,0.011584327986949,0.0098521903438576,4253,"tags=26%, list=11%, signal=24%","3911/1305/682/1520/6696/1297/5654/8754/1287/4323/2006/1293/1513/23473/2/1302/50509/9507/8751/1294/1278/649/23385/4321/1509/131873/1299/80781/56999/7373/91522/1280/1296/147968/11095/1291/960"
"R-HSA-2032785","YAP1- and WWTR1 (TAZ)-stimulated gene expression",15,-0.742540811523264,-1.90754823638985,0.000620685781120699,0.013344744294095,0.0113493817702376,4440,"tags=60%, list=12%, signal=53%","2626/7003/7005/8850/10413/8463/204851/4878/25937"
"R-HSA-9634638","Estrogen-dependent nuclear events downstream of ESR-membrane signaling",24,-0.643997383188994,-1.88161197192398,0.000782134213473023,0.0165489667707863,0.0140744953702664,4229,"tags=33%, list=11%, signal=30%","2002/2069/1950/374/7039/255324/1027/685"
"R-HSA-442755","Activation of NMDA receptors and postsynaptic events",93,0.492238509075864,1.65817269687979,0.000834674563273642,0.0173847061381838,0.0147852714579887,13253,"tags=67%, list=35%, signal=43%","2891/5565/5567/2903/817/5923/3084/114/4747/5595/816/7846/2892/2893/26960/808/8874/8536/8825/10381/5576/2890/4137/3838/10376/3845/5566/805/5568/7278/79861/320/801/5577/1742/5924/10382/818/2905/815/2902/6197/5575/7280/113457/55327/4900/112714/10383/5573/22843/64130/51422/3265/5170/2906/10645/8573/116443/6714/1741/5564"
