gene_symbol,log2fc,pvalue,padj
HEYL,0.7317135483195162,0.031974264,0.031974264
GCSH,-0.3656084367438237,0.049901179,0.049901179
OSTF1,0.4616210744335616,0.027122474,0.027122474
CKAP2,-0.24966271645877716,0.017978561,0.017978561
GFRA3,1.6496692890920464,0.036231944,0.036231944
SNORD60,-0.6930266641416326,0.047725283,0.047725283
GHR,-1.069959601936123,0.033797219,0.033797219
DAPP1,1.29143772756031,0.007236683,0.007236683
SALL3,-1.022923890669207,0.014261171,0.014261171
ARFIP1,-0.26437276020482825,0.043792768,0.043792768
GLUD1,-0.27524168864083765,0.04155793,0.04155793
GLUL,-0.7183227088148895,0.01306247,0.01306247
GPD2,-0.6392469769685053,0.034530566,0.034530566
PGM2L1,0.8731072498062851,0.017319137,0.017319137
LINC00640,2.046325863027274,0.00450914,0.00450914
LINC00868,-2.78283474204472,0.032635085,0.032635085
LINC00324,0.7735481789013219,0.01460468,0.01460468
SSC5D,0.6254007160693493,0.018029637,0.018029637
ZIK1,0.24561029258675823,0.020092867,0.020092867
ZNF621,-0.33709758580668636,0.01183225,0.01183225
IQCM,2.045995270794805,6.92221e-4,6.92221e-4
RNF212,0.47431712341742877,0.022698434,0.022698434
SEPSECS-AS1,-1.1888749256489806,0.025368636,0.025368636
LINC00996,-2.31077323996771,0.039407758,0.039407758
DLX6-AS1,-3.5407005235907234,0.02734455,0.02734455
TRAV19,2.3608873178314655,0.028317984,0.028317984
TRAV18,2.6503054165954354,0.001673578,0.001673578
TRAV8-5,2.0155475258425666,0.034507815,0.034507815
TRIM59,-0.5459012246109408,0.046756679,0.046756679
ABT1,0.3490599148413787,0.023349514,0.023349514
UBN1,0.16908915423820678,0.004400189,0.004400189
GUSB,-0.28451801033656626,0.049809598,0.049809598
NOP53,-0.25376960069719573,0.047506364,0.047506364
CFHR1,1.5819509244890007,0.022286054,0.022286054
HIC1,0.3510415858055693,0.030713,0.030713
UBE2K,0.2992259677102405,0.011883827,0.011883827
HLA-DPA1,1.1613580712868776,0.036438414,0.036438414
HLA-J,-0.8870947009170863,0.007535827,0.007535827
HLA-L,-0.5941865499574357,0.030434544,0.030434544
HLX,1.5648667879639797,0.001631064,0.001631064
APAF1,0.4069003837727415,0.011708221,0.011708221
HNRNPK,-0.15814560627848892,0.041629457,0.041629457
HOXA4,0.7536723276630974,0.013857289,0.013857289
HOXA5,0.26080567862904763,0.048345562,0.048345562
HOXD1,1.1128871232622932,0.012641453,0.012641453
ZAR1,0.08647411996286587,0.033130573,0.033130573
SNORD108,-0.5305147173399777,0.007962483,0.007962483
SNORD109A,-0.7833686162786472,0.035996533,0.035996533
ASB16-AS1,0.39399882287063737,0.025537713,0.025537713
ZNF850,0.6514384554723563,0.014400416,0.014400416
ZNF860,0.5502190198033585,0.012880154,0.012880154
PRSS48,2.0025705539179772,0.010584645,0.010584645
APOD,1.565878417434497,0.034187038,0.034187038
DGAT2L6,-1.2125554723963516,0.041139444,0.041139444
SNORD64,-0.4947875423182533,0.027215146,0.027215146
PWARSN,-0.46329414845179245,0.011142411,0.011142411
IGF1,1.6225712803368624,1.4806e-4,1.4806e-4
ARPIN,-0.50092454902474,0.036864874,0.036864874
C6orf58,1.6758348021321514,0.011809241,0.011809241
IRF2BP2,-0.390161607843254,0.038039383,0.038039383
INSR,0.5627448745727883,0.024211196,0.024211196
IPW,-0.3801261650236864,0.006065319,0.006065319
IRF2,-0.4752908054427364,0.027046389,0.027046389
ITPR2,-0.8288195538984546,0.04120065,0.04120065
JAK3,0.39034351815475804,0.006190345,0.006190345
LOC374443,-0.48227960694398914,0.020762322,0.020762322
KCNS2,0.6596742820649691,0.031155504,0.031155504
ARL4D,0.9030699928536525,0.043654135,0.043654135
KIF11,-0.7096956527033631,0.017203026,0.017203026
LRRC37A6P,-1.5143466462735855,0.037080369,0.037080369
RPSA2,-0.22548747309666584,0.03422383,0.03422383
KRTDAP,1.3443338233964457,0.008273901,0.008273901
FMO6P,2.922161843950689,0.0164199,0.0164199
FEZF1,-2.9063057986911827,0.029138711,0.029138711
ALKAL1,2.1192027069651336,0.026863028,0.026863028
GUCY2EP,2.4459462964407277,0.015452379,0.015452379
UOX,1.6858029650539097,0.013941214,0.013941214
VHLL,2.1051198892927725,0.015924575,0.015924575
ELFN1,0.6219283454896788,0.014110622,0.014110622
LCN1,3.4620819133786362,0.04397092,0.04397092
LDHB,-0.12206573038208844,0.031618025,0.031618025
LHB,0.8226879614973331,0.046560802,0.046560802
FAM180B,1.4230407230510767,0.017459846,0.017459846
LINC00683,1.3697529935587116,0.01682592,0.01682592
ZNF772,0.43134195685982185,0.012085314,0.012085314
LINC02902,1.1367453844142854,0.021290209,0.021290209
POT1-AS1,-0.7210935169431177,0.042916448,0.042916448
GPRACR,1.4391023521939774,0.0331614,0.0331614
LOC403312,0.8374747407069046,0.046268538,0.046268538
MIR125B2,-1.2709982948476986,0.04815927,0.04815927
MIR32,2.7548471138313655,0.043732601,0.043732601
CDRT15P3,0.8409806428878501,4.10269e-4,4.10269e-4
MAP2,0.5304275233464533,0.046135382,0.046135382
DIP2C-AS1,0.9898071140760137,0.004927147,0.004927147
HCG15,0.4278879566983643,0.027674755,0.027674755
MBP,0.7293945010090331,0.034782511,0.034782511
