gene_symbol,log2fc,pvalue,padj
LOC107985833,0.10902617649836696,0.39100221895577053,0.39100221895577053
LOC107985835,0.09518937314752782,0.5292417472262911,0.5292417472262911
LOC107985836,0,1,1
LOC107985838,-0.0082506327996985,0.8991607705220916,0.8991607705220916
LOC107985839,-0.03475369019543601,0.738665861425791,0.738665861425791
LOC107985840,-0.025517825412462364,0.528206591834225,0.528206591834225
LOC107985841,0.008008678571350177,0.8747414533053661,0.8747414533053661
LOC107985842,0.009846208664988294,0.9324359357143885,0.9324359357143885
LOC107985843,0.10019525801649398,0.6075894206435712,0.6075894206435712
LINC01824,0.36433310828583954,0.26119108939025043,0.26119108939025043
LOC107985845,0.009365233994313556,0.9490915691022996,0.9490915691022996
LOC107985847,-0.008996548684729553,0.8330190034458055,0.8330190034458055
LOC107985848,0.031087892275292833,0.4097124782576955,0.4097124782576955
LOC107985853,0,1,1
LOC107985854,0.12956359987545316,0.6961194317156747,0.6961194317156747
LOC107985855,-0.06108176588883872,0.33437526009600416,0.33437526009600416
LOC107985856,-0.07299151636394204,0.6790634647399977,0.6790634647399977
LOC107985857,0.04935195913529153,0.39100221895577053,0.39100221895577053
LOC107985858,-0.01390884549063909,0.18315302621150534,0.18315302621150534
LOC107985861,0.10478844408234016,0.09935555640614196,0.09935555640614196
LOC107985862,0.0025554649814343382,0.919362605871693,0.919362605871693
LOC107985863,-0.05091955703524051,0.39100221895577053,0.39100221895577053
LOC107985865,0,1,1
LOC107985866,0,1,1
LOC107985868,0.01881218574281692,0.1885340029525133,0.1885340029525133
LOC107985869,0.08274580811584333,0.5500245167294247,0.5500245167294247
LOC107985870,-0.025142604078809146,0.5757781992042008,0.5757781992042008
LOC107985871,0.08477938948451699,0.22343649258474474,0.22343649258474474
LOC107985876,-0.11149846594838571,0.334756372541833,0.334756372541833
LINC01833,-0.0076489116888063344,0.4087850877799308,0.4087850877799308
LOC107985880,0.006117202011657169,0.726804015157766,0.726804015157766
LOC107985882,0.029945800355529115,0.799904458264863,0.799904458264863
PPP4R3B-DT,-0.08110773222440947,0.7535561875526164,0.7535561875526164
LOC107985889,-0.20626967233593757,0.08559240336887274,0.08559240336887274
LOC107985890,0.030216749409858953,0.7180147619855635,0.7180147619855635
LOC107985891,0.22857633729743557,0.134130220929508,0.134130220929508
LOC107985892,-0.04479729549470379,0.7457955808512875,0.7457955808512875
LINC01888,0.023141777740585373,0.1840503930242381,0.1840503930242381
LOC107985895,0,1,1
LOC107985897,0.07249257288865488,0.8774104482865557,0.8774104482865557
LOC107985900,0.07890082774691562,0.1727867254685484,0.1727867254685484
LOC107985903,0.06342052863781307,0.18549358153183426,0.18549358153183426
LOC107985904,0.0018938442188216485,0.9350113800359622,0.9350113800359622
LOC107985905,0,1,1
LOC107985908,0.49491364146669214,0.2881952364860506,0.2881952364860506
LOC107985909,0.07653657896325014,0.03630580238182653,0.03630580238182653
LOC107985910,0,1,1
LOC107985911,0.7198230885143018,0.04607156075918536,0.04607156075918536
LOC107985915,-0.6743065943916761,0.12151842392007692,0.12151842392007692
LOC107985916,-0.03393307176643452,0.8354382669957,0.8354382669957
LOC107985920,-0.05602964689878614,0.6685546075773718,0.6685546075773718
LOC107985922,-0.13061199587505556,0.6195498657025909,0.6195498657025909
LOC107985923,0.013400728502621731,0.9337950512704349,0.9337950512704349
LINC01868,8.664503245258318e-4,0.9369882952936107,0.9369882952936107
LINC01870,0.09978880418631537,0.46230409175785125,0.46230409175785125
LOC107985926,0.0018112481928999333,0.39100221895577053,0.39100221895577053
LOC107985927,-0.013004278100482818,0.6418746282766425,0.6418746282766425
LINC01965,0.010537895438659848,0.8007840350669115,0.8007840350669115
LOC107985929,0,1,1
LOC107985931,0.07427962688908628,0.6070693672122933,0.6070693672122933
LOC107985933,0.007220622740924665,0.39100221895577053,0.39100221895577053
LOC107985934,0.38547296696834044,0.13908971766866696,0.13908971766866696
LOC107985936,-0.021187741813739096,0.8296727113734937,0.8296727113734937
LOC107985937,0.003021254633091593,0.8713081282221623,0.8713081282221623
LOC107985939,-0.2131115312230636,0.5223325179165705,0.5223325179165705
LOC107985940,0.05977905120704697,0.3134763845924516,0.3134763845924516
LOC107985941,0.007628945445106219,0.8880335743697311,0.8880335743697311
CLASP1-AS1,-0.27955138210220426,0.4383668719837327,0.4383668719837327
LOC107985943,-0.042501633256663736,0.7344390514217178,0.7344390514217178
LOC107985944,0.05012464753665504,0.770106522347989,0.770106522347989
LOC107985945,0.10489414955251,0.3768035443296486,0.3768035443296486
LOC107985946,-0.16082829524708078,0.2292290429186378,0.2292290429186378
LOC107985948,-0.045767441059060075,0.8581974443515542,0.8581974443515542
LOC107985949,0,1,1
LOC107985952,0,1,1
LOC107985953,-0.0029261321096253714,0.6001136246862241,0.6001136246862241
LOC107985957,6.835864309153434e-4,0.9856570454518636,0.9856570454518636
LOC107985958,0,1,1
LOC107985959,0.23780268748723268,0.03463730531930039,0.03463730531930039
LOC107985960,0.06640935012534582,0.14103130753724719,0.14103130753724719
LOC107985962,-0.01649078512478827,0.5719142156008711,0.5719142156008711
LOC107985965,0.6196155167837056,0.17452755803338274,0.17452755803338274
LOC107985968,0.03199917832174033,0.12535813401889062,0.12535813401889062
LOC107985969,0.12849738587154996,0.7608732367011034,0.7608732367011034
LOC107985972,0.09267001336045487,0.6258785875498881,0.6258785875498881
LOC107985977,0.0019389029317818148,0.9786944670138237,0.9786944670138237
LOC107985978,0,1,1
LOC107985980,5.265123259975231e-4,0.9865038477719835,0.9865038477719835
LOC107985981,0.050967300969362986,0.6814030919611513,0.6814030919611513
LOC107985983,-0.06356124977772062,0.8012961495216567,0.8012961495216567
LOC107985984,-0.0014457311971342033,0.9473034084527489,0.9473034084527489
SMARCAL1-AS1,0.03224218416709293,0.8381238828004748,0.8381238828004748
LOC107985987,0.006969389687086763,0.39100221895577053,0.39100221895577053
LOC107985990,0,1,1
LOC107985991,-0.02895917757741504,0.7103113245924664,0.7103113245924664
LOC107985992,0.09335381787822804,0.2971116131843253,0.2971116131843253
LOC107985993,0.10415567750395201,0.6291650953712126,0.6291650953712126
LOC107985994,0.11688035121815894,0.4098230641649816,0.4098230641649816
LOC107985995,0.22968925751719474,0.2672619740270893,0.2672619740270893
LOC107985996,-0.35298949881641684,0.2582840335969694,0.2582840335969694
LOC107985998,-0.17232979839974136,0.10842640158967051,0.10842640158967051
