gene_symbol,log2fc,pvalue,padj,diffexpressed,is_purinergic,purinergic_category,is_mitochondrial,mito_category,mito_complex,is_crosstalk,top_hallmark
GFRA3,1.109029976192263,0.014800288,0.014800288,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
ABCG1,0.494890806823789,0.014890206,0.014890206,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC107986872,0.680568745338549,0.014926969,0.014926969,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LINC03034,0.7562410724595489,0.014937954,0.014937954,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ALDH1L1-AS1,-1.4418417151050942,0.014966119,0.014966119,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LINC00443,1.656726916994394,0.015026534,0.015026534,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LINC01201,0.8687510989215493,0.01504456,0.01504456,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MFAP2,-0.3701055847018641,0.015055221,0.015055221,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105376131,-2.085807609706647,0.015193968,0.015193968,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
FAM230F,1.3940491235597086,0.015366996,0.015366996,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
SLIT3,0.6300280762902544,0.015472136,0.015472136,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ALDH1A2-AS1,1.4412751921835036,0.015544022,0.015544022,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105376963,0.9563743672902152,0.015608271,0.015608271,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
HSFX4,0.6691514570623226,0.015717593,0.015717593,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
NEUROG2-AS1,1.3765794313415889,0.015718277,0.015718277,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
MIR124-2,1.1205015687494673,0.015727365,0.015727365,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
TRHDE-AS1,1.0060639468086283,0.015738007,0.015738007,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
MTHFD1,-0.3012235196787089,0.015815988,0.015815988,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
DYNLRB1,0.25562642553741305,0.015839803,0.015839803,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SCGB1B2P,0.619150656187831,0.016003584,0.016003584,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
GPX5,1.9062392468310223,0.016038071,0.016038071,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
ZBTB7C,0.658587423519383,0.016046107,0.016046107,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
NT5C1B,1.075499030186088,0.016098272,0.016098272,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
STAT4-AS1,0.6044197901953621,0.016100837,0.016100837,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC100128340,-1.0675006093037969,0.016213801,0.016213801,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC112267988,0.6046183212399113,0.016296602,0.016296602,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LRIG1,-0.6698595475903549,0.016485454,0.016485454,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LRRC37A11P,1.8124994033115531,0.016505178,0.016505178,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
CT70,1.4860810667257418,0.016641645,0.016641645,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
SPAG7,0.15469179657420204,0.016733507,0.016733507,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
CLNS1A,-0.16878028801974293,0.016763872,0.016763872,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
EDIL3-DT,0.6740899144665513,0.016773213,0.016773213,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LINC00937,0.759344477390704,0.016824131,0.016824131,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105371737,1.05721799084836,0.016909568,0.016909568,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105375069,2.7574070182858574,0.016913529,0.016913529,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LINC01903,1.3830913493863748,0.016920907,0.016920907,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
HAUS6,-0.24246798333008387,0.017006393,0.017006393,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
TGFBI,0.6577971868436092,0.017028018,0.017028018,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC107984402,1.5897611307409198,0.017109114,0.017109114,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
MRPL20,0.13082763504451456,0.017194124,0.017194124,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
HEXB,-0.28450326919998775,0.017203076,0.017203076,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ECSCR,-0.876772174002829,0.017352056,0.017352056,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
VGLL3,0.3681672068879697,0.017382096,0.017382096,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
C11orf54,-0.18029121072697832,0.017480605,0.017480605,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
VIM,-0.6043385349578311,0.017516729,0.017516729,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
PARPBP,-0.4258796301589978,0.017529392,0.017529392,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
COX6C,0.35447052901161114,0.017601308,0.017601308,NS,FALSE,NA,TRUE,complex_IV,Complex IV,FALSE,NA
PRB3,-1.350578967252426,0.017610344,0.017610344,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
PPFIA3,0.4340958353217245,0.017652316,0.017652316,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
USHBP1,-1.8040728646471704,0.017675924,0.017675924,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
FAM230A,1.2711566027205556,0.017842841,0.017842841,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LINC01873,0.9844008737766848,0.01790061,0.01790061,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
GADD45G,0.6295415315386281,0.017986221,0.017986221,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ARPC5,0.1768531273010485,0.01801173,0.01801173,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105376176,1.922889968891897,0.018109485,0.018109485,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
CFLAR,-0.19934304688212973,0.018151824,0.018151824,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC100507560,1.285081433177908,0.018192523,0.018192523,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
SLC45A4-AS1,0.8428687211009276,0.018205746,0.018205746,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC102724948,-0.5848754583416886,0.018303688,0.018303688,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
RIOX2,-0.4021116088934863,0.018446742,0.018446742,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
NEUROG2,0.8196953492291801,0.018455407,0.018455407,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
DEPDC4,0.2543903111601061,0.018511028,0.018511028,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105378313,1.5854102331992397,0.018780005,0.018780005,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
CPNE7,0.31185086536092355,0.018835033,0.018835033,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
UBL7,0.1873988158021883,0.019071069,0.019071069,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SLC25A26,-0.4690914051974567,0.01911161,0.01911161,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
TTC39A,0.5326565016055888,0.019132098,0.019132098,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC100288637,-0.7126801291423669,0.019133368,0.019133368,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
PEX5L-AS2,1.1370274279729728,0.019134882,0.019134882,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105378178,2.084577849014748,0.019138407,0.019138407,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
SRP68,-0.09106795016429375,0.019146737,0.019146737,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
CHI3L2,-1.256852233685941,0.019157252,0.019157252,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105371265,1.8131226565829923,0.019209218,0.019209218,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
PLCD3,-0.5205177280624586,0.019398886,0.019398886,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
PTPRD-DT,1.0359524330991443,0.019461332,0.019461332,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
PDE4C,0.8407280345959766,0.019605898,0.019605898,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SLC13A3,-0.2142337317862596,0.019629963,0.019629963,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
TMEM30A,0.3305869301187029,0.019642245,0.019642245,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
CYP2W1,-0.5035759775791451,0.01964994,0.01964994,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SLC4A8,0.6367638094544481,0.01971218,0.01971218,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
CRYBG2,0.6014121686822583,0.019729747,0.019729747,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
AOX1,0.4222246211844567,0.019738756,0.019738756,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
FANCD2OS,-0.7422116589024611,0.019756342,0.019756342,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SHC4,0.755128313391899,0.019809261,0.019809261,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SPHK1,-0.5524292940868433,0.019974224,0.019974224,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC107983981,1.8806332448849377,0.019977915,0.019977915,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
PI16,1.7192385300053454,0.02002517,0.02002517,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
NEMP1,-0.35215746997661,0.02007986,0.02007986,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
TGM3,0.7577851288924886,0.020119071,0.020119071,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ZNF649-AS1,0.32376365752037284,0.020127745,0.020127745,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC102723512,0.99948984353712,0.020160467,0.020160467,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MBLAC1,0.4348965496980412,0.020200564,0.020200564,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC102723678,0.7276352784127131,0.020243287,0.020243287,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC107986463,-1.5784995144783711,0.020281467,0.020281467,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
ANGPTL3,1.146431533614528,0.020297742,0.020297742,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
MOBP,1.7337187171931387,0.020314286,0.020314286,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
C21orf91-OT1,-0.8470162445233453,0.02039196,0.02039196,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
NR2F2-AS1,1.0063410243697686,0.020399924,0.020399924,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
RUBCNL,0.8282933811561409,0.020411387,0.020411387,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105375873,1.1053980854295844,0.02041924,0.02041924,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
WWTR1,-0.24803854364903735,0.020446585,0.020446585,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MCUB,-0.36776118413266223,0.020533384,0.020533384,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MICA,-1.2663732244506822,0.020537652,0.020537652,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105371976,-1.6700913272945923,0.020626178,0.020626178,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC101929750,1.0868830757041767,0.020690003,0.020690003,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105379507,-0.37801183230547447,0.020698639,0.020698639,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ACP7,-1.853009553790386,0.020871563,0.020871563,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
CCDC33,0.7134919150773157,0.021038616,0.021038616,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LINC00658,1.4160816404868752,0.021039501,0.021039501,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
CA14,-0.4081545725934608,0.021058669,0.021058669,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LINC01524,2.732473468269313,0.021084023,0.021084023,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
GALNT12,0.3070294782689868,0.021117154,0.021117154,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105372437,0.5335205730428605,0.021155964,0.021155964,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
XPNPEP3,-0.288981457821143,0.021169756,0.021169756,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC101928263,-0.8806302945619019,0.021257591,0.021257591,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105372821,-3.055005723916367,0.021277703,0.021277703,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
TOMM40L,0.46420274712286275,0.021391184,0.021391184,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LINC02765,1.7959202895559538,0.021460512,0.021460512,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
DHTKD1,-0.2465395504556601,0.021519504,0.021519504,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
OLIG1,1.2624927519135527,0.021520461,0.021520461,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
C6,1.3962927529687472,0.021562439,0.021562439,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
MPPED2,1.044256696198367,0.02158541199999999,0.02158541199999999,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
NPPA,-1.0058671554261815,0.021621589,0.021621589,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
MRGPRE,0.8605064408633073,0.021741278,0.021741278,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
IL13,1.066901710020728,0.021772758,0.021772758,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
IGLV5-52,-0.44117938233840526,0.02177682,0.02177682,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ARHGAP5-AS1,0.39420030930554145,0.021801801,0.021801801,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
VPS16,0.19322533815366227,0.021809272,0.021809272,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
DGKG,-0.5297177609691331,0.021912506000000002,0.021912506000000002,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
NR5A1,0.6904569299046834,0.021917604,0.021917604,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
HLA-L,-0.6674205975258366,0.022085566,0.022085566,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
STAT4,0.6859388624626915,0.022103199,0.022103199,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
METTL2B,0.2937892994060693,0.022130145,0.022130145,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ISLR2,0.6855956477906481,0.022137842,0.022137842,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
COMMD9,0.2548558412188116,0.022169967,0.022169967,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
VIM-AS1,-0.6270724269982686,0.022173506,0.022173506,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
OAF,-0.36134624599139503,0.022188202,0.022188202,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC100507002,-0.3923060671002793,0.022236155,0.022236155,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
C1QTNF5,-0.684920062464085,0.022305963,0.022305963,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MFRP,-0.684920062464085,0.022305963,0.022305963,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
NBDY,0.20417872478172017,0.02233685,0.02233685,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SORCS2,0.29232179537788444,0.022354839,0.022354839,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
BCAN,0.567475074144795,0.0223554,0.0223554,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
RAMAC,0.24573086561093083,0.022362342,0.022362342,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SHD,0.7942220732403873,0.022366791,0.022366791,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
HOXC5,0.5539764355523399,0.022378966,0.022378966,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
PDE5A,0.7920587348268883,0.02241128,0.02241128,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
C1orf43,-0.09409153452310978,0.022437128,0.022437128,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MIR4709,-0.4695525277744294,0.02245209,0.02245209,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
C5orf47,0.8149479520629452,0.022561286,0.022561286,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
CIDECP1,0.3664119340070751,0.022704182,0.022704182,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105378764,4.484945755021096,0.022716571,0.022716571,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC112268289,0.46953833238657505,0.022757768,0.022757768,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
NCBP2,-0.14701300829682615,0.02279535,0.02279535,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LINC01260,0.7124880199783631,0.023031686,0.023031686,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
KRTAP5-5,-1.5062547177339878,0.023067185,0.023067185,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
KANK2,-0.34555107899923515,0.023170474,0.023170474,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
RAPGEF4-AS1,0.6974696216542047,0.023180862,0.023180862,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
EFNA5,0.8887161044513627,0.023221119,0.023221119,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SLC16A14,0.5723374552389918,0.023222063,0.023222063,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
HSH2D,1.1343366248047706,0.023231785,0.023231785,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
CSNK1A1P1,-0.5828365903728284,0.023337919,0.023337919,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LTA4H,-0.192620324805436,0.023373699,0.023373699,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
NIPAL3,0.23074168866569825,0.023385895,0.023385895,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
GOLGA2P11,2.3737214510594007,0.023409325,0.023409325,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
FLOT1,0.3979543586034353,0.023431908,0.023431908,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
KCNC3,0.5469487039545183,0.02344452,0.02344452,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SPSB4,0.6467335039052362,0.023524759,0.023524759,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
FAM95B1,0.6493766375169074,0.02360769,0.02360769,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
GREB1,0.5002242731055286,0.023614302,0.023614302,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
GATA3-AS1,-5.037478588247762,0.023658998,0.023658998,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
PDIA4,-0.2757766894857871,0.023733359,0.023733359,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105373712,-2.5576779188293925,0.023738206,0.023738206,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105377406,2.6638884659398885,0.023936752,0.023936752,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LEMD1-AS1,1.1127979564986594,0.023949547,0.023949547,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC102724151,0.5777375161575451,0.023986178,0.023986178,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MANF,-0.22706345779204537,0.023994007,0.023994007,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ERN2,1.1199718854979497,0.024049153,0.024049153,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC102724521,-0.7933233843887029,0.024100636,0.024100636,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SCRG1,0.9828238634488798,0.024103568,0.024103568,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ASIC2,1.11475607833669,0.02411254,0.02411254,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
ZNHIT3,0.19137010375627972,0.024264357,0.024264357,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
PAPPA-AS1,0.47951863574519615,0.024287347,0.024287347,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LINC02362,0.7638812276233565,0.024321004,0.024321004,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105372484,0.7594754800027042,0.024342776,0.024342776,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
KCTD13-DT,0.4537329810111752,0.024357436,0.024357436,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MIR6748,0.4825824485982023,0.024405472,0.024405472,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
NCKAP5,0.4457945539689986,0.024417243,0.024417243,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
CCNDBP1,0.11703485799479726,0.024501538,0.024501538,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105372173,3.500736955709892,0.024587721,0.024587721,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
ZNF568,0.34146637231801746,0.024746634,0.024746634,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
BEST2,1.0843258949056451,0.024782956,0.024782956,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105370109,-1.629748984004276,0.024817689,0.024817689,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
BRIP1,-0.47951909438293633,0.024820262,0.024820262,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MIR224,0.9816061052260278,0.024913441,0.024913441,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
IRX5,1.3315448483352528,0.024945387,0.024945387,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
PRKG1-AS1,0.6944936386711217,0.025120678,0.025120678,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
THSD4,-1.024410164259168,0.025125304,0.025125304,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LINC01387,2.197123336129686,0.025219924,0.025219924,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105369519,-1.0249891177351385,0.025322347,0.025322347,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
OLIG2,0.8642738388261846,0.025358654,0.025358654,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LIX1L-AS1,0.2003479963044376,0.025367072,0.025367072,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105370247,1.9261373973861065,0.025397598,0.025397598,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
ULBP2,-1.2412982693448091,0.025444727,0.025444727,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
EDARADD,0.4216665983334315,0.025564472,0.025564472,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
DYRK3-AS1,0.5680414430895301,0.025667317,0.025667317,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
NFKB2,-0.490200099301539,0.025830615,0.025830615,NS,TRUE,downstream,FALSE,NA,NA,FALSE,NA
LOC105369315,0.8793815343212531,0.025973025,0.025973025,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
TNFAIP2,-0.9518011518895826,0.026007873,0.026007873,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ARL9,-0.3971848423055821,0.026034882,0.026034882,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SNORD78,-0.8640613424594517,0.026087919,0.026087919,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
RAB33A,0.4936578529051081,0.026152349,0.026152349,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LINC02520,1.008657034191577,0.02615253,0.02615253,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LGI4,0.7462252611999143,0.026158776,0.026158776,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
IRF2BP2,-0.20277205295498352,0.02618575,0.02618575,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC112268148,0.1641039344025008,0.026189078,0.026189078,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105369847,-2.1390996057612335,0.026247951,0.026247951,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
XRCC3,-0.4482203509582971,0.026261703,0.026261703,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105372358,1.4251248604646043,0.026370168,0.026370168,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
TJP2,-0.6065643169613865,0.026461802,0.026461802,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC283731,0.5792538733676297,0.026485072,0.026485072,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MB21D2,0.7077512497426641,0.026500571,0.026500571,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
HLA-DMA,0.5414288709095132,0.026645234,0.026645234,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC441239,0.5622274789833013,0.026646521,0.026646521,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC101927397,-1.9006791593506331,0.026668867,0.026668867,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LINC00517,1.6333599717800316,0.026821014,0.026821014,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
CCR7,0.9754844238006952,0.026835771,0.026835771,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
NR1H4,2.9335636746404816,0.026865665,0.026865665,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
SEC14L5,0.38310066230624445,0.026872041,0.026872041,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
WDR70,0.1364696433787672,0.026910921,0.026910921,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
NLRP2,-1.787431901213814,0.026948107,0.026948107,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
JAKMIP3-AS1,0.7051500618173979,0.027010394,0.027010394,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
FAM230I,0.5568041187477907,0.027051495,0.027051495,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SOHLH2,1.1814165888967127,0.02725353,0.02725353,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
IL32,-0.5354638878241265,0.02727031,0.02727031,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105369212,1.233962244811024,0.027410066,0.027410066,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
