"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0038023","signaling receptor activity","14/67","35/469",0.4,2.8,4.51449279114391,8.30372412228662e-05,0.00340452689013752,0.00340452689013752,"CRLF1/SSTR4/CLEC4C/CLEC1A/BDKRB1/CD8B/CLEC7A/NPFFR1/GFRA3/HLA-DPA1/OR10AD1/CD14/GPR158/ADRA2A",14
"GO:0060089","molecular transducer activity","14/67","35/469",0.4,2.8,4.51449279114391,8.30372412228662e-05,0.00340452689013752,0.00340452689013752,"CRLF1/SSTR4/CLEC4C/CLEC1A/BDKRB1/CD8B/CLEC7A/NPFFR1/GFRA3/HLA-DPA1/OR10AD1/CD14/GPR158/ADRA2A",14
"GO:0004888","transmembrane signaling receptor activity","11/67","26/469",0.423076923076923,2.96153846153846,4.19690308267028,0.000306279740082667,0.00837164622892623,0.00837164622892623,"CRLF1/SSTR4/CLEC1A/BDKRB1/NPFFR1/GFRA3/HLA-DPA1/OR10AD1/CD14/GPR158/ADRA2A",11
"GO:0005102","signaling receptor binding","15/67","50/469",0.3,2.1,3.35596928366986,0.00183725359079529,0.0376636986113034,0.0376636986113034,"CRLF1/IGF1/GAST/CD22/ADAMTS5/FGL1/CD8B/ALKAL1/PNOC/CLEC7A/TRAV19/FABP4/GFRA3/LCN1/ADRA2A",15
